tech,tech_id,mode,activity_unit,input_commodities,output_commodities,mode_is_active
PHL_TRA_AVI_LIQ,TEC_ahdzt,11,10<sup>9</sup>kms,,,no
PHL_TRA_AVI_LIQ,TEC_ahdzt,12,10<sup>9</sup>kms,,,no
PHL_TRA_AVI_LIQ,TEC_ahdzt,13,10<sup>9</sup>kms,,,no
PHL_TRA_AVI_LIQ,TEC_ahdzt,14,10<sup>9</sup>kms,,,no
PHL_TRA_AVI_LIQ,TEC_ahdzt,15,10<sup>9</sup>kms,,,no
PHL_TRA_AVI_LIQ,TEC_ahdzt,16,10<sup>9</sup>kms,,,no
PHL_TRA_AVI_LIQ,TEC_ahdzt,17,10<sup>9</sup>kms,,,no
PHL_TRA_AVI_LIQ,TEC_ahdzt,18,10<sup>9</sup>kms,,,no
PHL_TRA_AVI_LIQ,TEC_ahdzt,19,10<sup>9</sup>kms,,,no
PHL_TRA_AVI_LIQ,TEC_ahdzt,20,10<sup>9</sup>kms,,,no
PHL_TRA_AVI_LIQ,TEC_ahdzt,21,10<sup>9</sup>kms,,,no
PHL_TRA_AVI_LIQ,TEC_ahdzt,22,10<sup>9</sup>kms,,,no
PHL_TRA_AVI_LIQ,TEC_ahdzt,23,10<sup>9</sup>kms,,,no
PHL_TRA_AVI_LIQ,TEC_ahdzt,24,10<sup>9</sup>kms,,,no
PHL_TRA_AVI_LIQ,TEC_ahdzt,25,10<sup>9</sup>kms,,,no
PHL_TRA_AVI_LIQ,TEC_ahdzt,26,10<sup>9</sup>kms,,,no
PHL_TRA_AVI_LIQ,TEC_ahdzt,27,10<sup>9</sup>kms,,,no
PHL_TRA_AVI_LIQ,TEC_ahdzt,28,10<sup>9</sup>kms,,,no
PHL_TRA_AVI_LIQ,TEC_ahdzt,29,10<sup>9</sup>kms,,,no
PHL_TRA_AVI_LIQ,TEC_ahdzt,30,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_ELE,TEC_bt8n5,1,10<sup>9</sup>kms,PHL_TRA_ELE,PHL_TRA_PKMB,yes
PHL_TRA_BUS_ELE,TEC_bt8n5,2,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_ELE,TEC_bt8n5,3,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_ELE,TEC_bt8n5,4,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_ELE,TEC_bt8n5,5,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_ELE,TEC_bt8n5,6,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_ELE,TEC_bt8n5,7,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_ELE,TEC_bt8n5,8,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_ELE,TEC_bt8n5,9,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_ELE,TEC_bt8n5,10,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_ELE,TEC_bt8n5,11,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_ELE,TEC_bt8n5,12,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_ELE,TEC_bt8n5,13,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_ELE,TEC_bt8n5,14,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_ELE,TEC_bt8n5,15,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_ELE,TEC_bt8n5,16,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_ELE,TEC_bt8n5,17,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_ELE,TEC_bt8n5,18,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_ELE,TEC_bt8n5,19,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_ELE,TEC_bt8n5,20,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_ELE,TEC_bt8n5,21,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_ELE,TEC_bt8n5,22,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_ELE,TEC_bt8n5,23,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_ELE,TEC_bt8n5,24,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_ELE,TEC_bt8n5,25,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_ELE,TEC_bt8n5,26,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_ELE,TEC_bt8n5,27,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_ELE,TEC_bt8n5,28,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_ELE,TEC_bt8n5,29,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_ELE,TEC_bt8n5,30,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_H2,TEC_8fk3w,1,10<sup>9</sup>kms,PHL_POW_H2,PHL_TRA_PKMB,yes
PHL_TRA_BUS_H2,TEC_8fk3w,2,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_H2,TEC_8fk3w,3,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_H2,TEC_8fk3w,4,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_H2,TEC_8fk3w,5,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_H2,TEC_8fk3w,6,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_H2,TEC_8fk3w,7,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_H2,TEC_8fk3w,8,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_H2,TEC_8fk3w,9,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_H2,TEC_8fk3w,10,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_H2,TEC_8fk3w,11,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_H2,TEC_8fk3w,12,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_H2,TEC_8fk3w,13,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_H2,TEC_8fk3w,14,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_H2,TEC_8fk3w,15,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_H2,TEC_8fk3w,16,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_H2,TEC_8fk3w,17,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_H2,TEC_8fk3w,18,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_H2,TEC_8fk3w,19,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_H2,TEC_8fk3w,20,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_H2,TEC_8fk3w,21,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_H2,TEC_8fk3w,22,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_H2,TEC_8fk3w,23,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_H2,TEC_8fk3w,24,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_H2,TEC_8fk3w,25,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_H2,TEC_8fk3w,26,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_H2,TEC_8fk3w,27,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_H2,TEC_8fk3w,28,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_H2,TEC_8fk3w,29,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_H2,TEC_8fk3w,30,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_LIQ,TEC_mhaln,1,10<sup>9</sup>kms,PHL_PRO_LIQ,PHL_TRA_PKMB,yes
PHL_TRA_BUS_LIQ,TEC_mhaln,2,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_LIQ,TEC_mhaln,3,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_LIQ,TEC_mhaln,4,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_LIQ,TEC_mhaln,5,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_LIQ,TEC_mhaln,6,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_LIQ,TEC_mhaln,7,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_LIQ,TEC_mhaln,8,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_LIQ,TEC_mhaln,9,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_LIQ,TEC_mhaln,10,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_LIQ,TEC_mhaln,11,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_LIQ,TEC_mhaln,12,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_LIQ,TEC_mhaln,13,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_LIQ,TEC_mhaln,14,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_LIQ,TEC_mhaln,15,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_LIQ,TEC_mhaln,16,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_LIQ,TEC_mhaln,17,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_LIQ,TEC_mhaln,18,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_LIQ,TEC_mhaln,19,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_LIQ,TEC_mhaln,20,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_LIQ,TEC_mhaln,21,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_LIQ,TEC_mhaln,22,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_LIQ,TEC_mhaln,23,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_LIQ,TEC_mhaln,24,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_LIQ,TEC_mhaln,25,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_LIQ,TEC_mhaln,26,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_LIQ,TEC_mhaln,27,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_LIQ,TEC_mhaln,28,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_LIQ,TEC_mhaln,29,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_LIQ,TEC_mhaln,30,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_NG,TEC_ru9ab,1,10<sup>9</sup>kms,PHL_PRO_NG,PHL_TRA_PKMB,yes
PHL_TRA_BUS_NG,TEC_ru9ab,2,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_NG,TEC_ru9ab,3,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_NG,TEC_ru9ab,4,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_NG,TEC_ru9ab,5,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_NG,TEC_ru9ab,6,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_NG,TEC_ru9ab,7,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_NG,TEC_ru9ab,8,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_NG,TEC_ru9ab,9,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_NG,TEC_ru9ab,10,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_NG,TEC_ru9ab,11,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_NG,TEC_ru9ab,12,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_NG,TEC_ru9ab,13,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_NG,TEC_ru9ab,14,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_NG,TEC_ru9ab,15,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_NG,TEC_ru9ab,16,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_NG,TEC_ru9ab,17,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_NG,TEC_ru9ab,18,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_NG,TEC_ru9ab,19,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_NG,TEC_ru9ab,20,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_NG,TEC_ru9ab,21,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_NG,TEC_ru9ab,22,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_NG,TEC_ru9ab,23,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_NG,TEC_ru9ab,24,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_NG,TEC_ru9ab,25,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_NG,TEC_ru9ab,26,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_NG,TEC_ru9ab,27,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_NG,TEC_ru9ab,28,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_NG,TEC_ru9ab,29,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_NG,TEC_ru9ab,30,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_PHEV,TEC_085ph,1,10<sup>9</sup>kms,PHL_PRO_LIQ;PHL_TRA_ELE,PHL_TRA_PKMB,yes
PHL_TRA_BUS_PHEV,TEC_085ph,2,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_PHEV,TEC_085ph,3,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_PHEV,TEC_085ph,4,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_PHEV,TEC_085ph,5,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_PHEV,TEC_085ph,6,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_PHEV,TEC_085ph,7,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_PHEV,TEC_085ph,8,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_PHEV,TEC_085ph,9,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_PHEV,TEC_085ph,10,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_PHEV,TEC_085ph,11,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_PHEV,TEC_085ph,12,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_PHEV,TEC_085ph,13,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_PHEV,TEC_085ph,14,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_PHEV,TEC_085ph,15,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_PHEV,TEC_085ph,16,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_PHEV,TEC_085ph,17,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_PHEV,TEC_085ph,18,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_PHEV,TEC_085ph,19,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_PHEV,TEC_085ph,20,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_PHEV,TEC_085ph,21,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_PHEV,TEC_085ph,22,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_PHEV,TEC_085ph,23,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_PHEV,TEC_085ph,24,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_PHEV,TEC_085ph,25,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_PHEV,TEC_085ph,26,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_PHEV,TEC_085ph,27,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_PHEV,TEC_085ph,28,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_PHEV,TEC_085ph,29,10<sup>9</sup>kms,,,no
PHL_TRA_BUS_PHEV,TEC_085ph,30,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_ELE,TEC_lv1dz,1,10<sup>9</sup>kms,PHL_TRA_ELE,PHL_TRA_PKMC,yes
PHL_TRA_CAR_ELE,TEC_lv1dz,2,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_ELE,TEC_lv1dz,3,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_ELE,TEC_lv1dz,4,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_ELE,TEC_lv1dz,5,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_ELE,TEC_lv1dz,6,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_ELE,TEC_lv1dz,7,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_ELE,TEC_lv1dz,8,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_ELE,TEC_lv1dz,9,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_ELE,TEC_lv1dz,10,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_ELE,TEC_lv1dz,11,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_ELE,TEC_lv1dz,12,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_ELE,TEC_lv1dz,13,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_ELE,TEC_lv1dz,14,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_ELE,TEC_lv1dz,15,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_ELE,TEC_lv1dz,16,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_ELE,TEC_lv1dz,17,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_ELE,TEC_lv1dz,18,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_ELE,TEC_lv1dz,19,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_ELE,TEC_lv1dz,20,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_ELE,TEC_lv1dz,21,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_ELE,TEC_lv1dz,22,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_ELE,TEC_lv1dz,23,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_ELE,TEC_lv1dz,24,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_ELE,TEC_lv1dz,25,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_ELE,TEC_lv1dz,26,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_ELE,TEC_lv1dz,27,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_ELE,TEC_lv1dz,28,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_ELE,TEC_lv1dz,29,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_ELE,TEC_lv1dz,30,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_H2,TEC_dpe8t,1,10<sup>9</sup>kms,PHL_POW_H2,PHL_TRA_PKMC,yes
PHL_TRA_CAR_H2,TEC_dpe8t,2,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_H2,TEC_dpe8t,3,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_H2,TEC_dpe8t,4,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_H2,TEC_dpe8t,5,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_H2,TEC_dpe8t,6,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_H2,TEC_dpe8t,7,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_H2,TEC_dpe8t,8,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_H2,TEC_dpe8t,9,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_H2,TEC_dpe8t,10,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_H2,TEC_dpe8t,11,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_H2,TEC_dpe8t,12,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_H2,TEC_dpe8t,13,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_H2,TEC_dpe8t,14,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_H2,TEC_dpe8t,15,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_H2,TEC_dpe8t,16,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_H2,TEC_dpe8t,17,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_H2,TEC_dpe8t,18,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_H2,TEC_dpe8t,19,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_H2,TEC_dpe8t,20,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_H2,TEC_dpe8t,21,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_H2,TEC_dpe8t,22,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_H2,TEC_dpe8t,23,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_H2,TEC_dpe8t,24,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_H2,TEC_dpe8t,25,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_H2,TEC_dpe8t,26,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_H2,TEC_dpe8t,27,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_H2,TEC_dpe8t,28,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_H2,TEC_dpe8t,29,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_H2,TEC_dpe8t,30,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_LIQ,TEC_g3wdp,1,10<sup>9</sup>kms,PHL_PRO_LIQ,PHL_TRA_PKMC,yes
PHL_TRA_CAR_LIQ,TEC_g3wdp,2,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_LIQ,TEC_g3wdp,3,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_LIQ,TEC_g3wdp,4,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_LIQ,TEC_g3wdp,5,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_LIQ,TEC_g3wdp,6,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_LIQ,TEC_g3wdp,7,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_LIQ,TEC_g3wdp,8,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_LIQ,TEC_g3wdp,9,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_LIQ,TEC_g3wdp,10,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_LIQ,TEC_g3wdp,11,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_LIQ,TEC_g3wdp,12,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_LIQ,TEC_g3wdp,13,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_LIQ,TEC_g3wdp,14,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_LIQ,TEC_g3wdp,15,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_LIQ,TEC_g3wdp,16,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_LIQ,TEC_g3wdp,17,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_LIQ,TEC_g3wdp,18,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_LIQ,TEC_g3wdp,19,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_LIQ,TEC_g3wdp,20,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_LIQ,TEC_g3wdp,21,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_LIQ,TEC_g3wdp,22,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_LIQ,TEC_g3wdp,23,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_LIQ,TEC_g3wdp,24,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_LIQ,TEC_g3wdp,25,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_LIQ,TEC_g3wdp,26,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_LIQ,TEC_g3wdp,27,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_LIQ,TEC_g3wdp,28,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_LIQ,TEC_g3wdp,29,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_LIQ,TEC_g3wdp,30,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_NG,TEC_c6q1n,1,10<sup>9</sup>kms,PHL_PRO_NG,PHL_TRA_PKMC,yes
PHL_TRA_CAR_NG,TEC_c6q1n,2,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_NG,TEC_c6q1n,3,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_NG,TEC_c6q1n,4,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_NG,TEC_c6q1n,5,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_NG,TEC_c6q1n,6,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_NG,TEC_c6q1n,7,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_NG,TEC_c6q1n,8,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_NG,TEC_c6q1n,9,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_NG,TEC_c6q1n,10,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_NG,TEC_c6q1n,11,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_NG,TEC_c6q1n,12,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_NG,TEC_c6q1n,13,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_NG,TEC_c6q1n,14,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_NG,TEC_c6q1n,15,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_NG,TEC_c6q1n,16,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_NG,TEC_c6q1n,17,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_NG,TEC_c6q1n,18,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_NG,TEC_c6q1n,19,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_NG,TEC_c6q1n,20,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_NG,TEC_c6q1n,21,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_NG,TEC_c6q1n,22,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_NG,TEC_c6q1n,23,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_NG,TEC_c6q1n,24,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_NG,TEC_c6q1n,25,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_NG,TEC_c6q1n,26,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_NG,TEC_c6q1n,27,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_NG,TEC_c6q1n,28,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_NG,TEC_c6q1n,29,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_NG,TEC_c6q1n,30,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_PHEV,TEC_gl5ju,1,10<sup>9</sup>kms,PHL_PRO_LIQ;PHL_TRA_ELE,PHL_TRA_PKMC,yes
PHL_TRA_CAR_PHEV,TEC_gl5ju,2,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_PHEV,TEC_gl5ju,3,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_PHEV,TEC_gl5ju,4,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_PHEV,TEC_gl5ju,5,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_PHEV,TEC_gl5ju,6,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_PHEV,TEC_gl5ju,7,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_PHEV,TEC_gl5ju,8,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_PHEV,TEC_gl5ju,9,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_PHEV,TEC_gl5ju,10,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_PHEV,TEC_gl5ju,11,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_PHEV,TEC_gl5ju,12,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_PHEV,TEC_gl5ju,13,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_PHEV,TEC_gl5ju,14,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_PHEV,TEC_gl5ju,15,10<sup>9</sup>kms,,,no
PHL_TRA_CAR_PHEV,TEC_gl5ju,16,10<sup>9</sup>kms,,,no
